Section,Paper Title
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Yuanpeng Tu, Yuxi Li, Boshen Zhang, Liang Liu, Jiangning Zhang, Yabiao Wang, Cairong Zhao: Self-Supervised Likelihood Estimation with Energy Guidance for Anomaly Segmentation in Urban Scenes.  21637-21645"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Giovanni Varricchione, Natasha Alechina, Mehdi Dastani, Giuseppe De Giacomo, Brian Logan, Giuseppe Perelli: Pure-Past Action Masking.  21646-21655"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Akifumi Wachi, Wataru Hashimoto, Kazumune Hashimoto: Long-Term Safe Reinforcement Learning with Binary Feedback.  21656-21663"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Madeleine Waller, Odinaldo Rodrigues, Oana Cocarascu: Identifying Reasons for Bias: An Argumentation-Based Approach.  21664-21672"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Lei Wang, Xu Chen, Zhenhua Dong, Quanyu Dai: Would You Like Your Data to Be Trained? A User Controllable Recommendation Framework.  21673-21680"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Min Wang, Hao Yang, Jincai Huang, Qing Cheng: Moderate Message Passing Improves Calibration: A Universal Way to Mitigate Confidence Bias in Graph Neural Networks.  21681-21689"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Zhenzhong Wang, Qingyuan Zeng, Wanyu Lin, Min Jiang, Kay Chen Tan: Generating Diagnostic and Actionable Explanations for Fair Graph Neural Networks.  21690-21698"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Zhuoyuan Wang, Reece Keller, Xiyu Deng, Kenta Hoshino, Takashi Tanaka, Yorie Nakahira: Physics-Informed Representation and Learning: Control and Risk Quantification.  21699-21707"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Honghao Wei, Xin Liu, Lei Ying: Safe Reinforcement Learning with Instantaneous Constraints: The Role of Aggressive Exploration.  21708-21716"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Jing Wu, Munawar Hayat, Mingyi Zhou, Mehrtash Harandi: Concealing Sensitive Samples against Gradient Leakage in Federated Learning.  21717-21725"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Yuefei Wu, Bin Shi, Bo Dong, Qinghua Zheng, Hua Wei: The Evidence Contraction Issue in Deep Evidential Regression: Discussion and Solution.  21726-21734"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Caiyi Yang, Javad Ghaderi: Byzantine-Robust Decentralized Learning via Remove-then-Clip Aggregation.  21735-21743"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Weisong Yang, Rafael Poyiadzi, Niall Twomey, Raúl Santos-Rodríguez: Hypothesis Testing for Class-Conditional Noise Using Local Maximum Likelihood.  21744-21752"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Jayanth Yetukuri, Ian Hardy, Yevgeniy Vorobeychik, Berk Ustun, Yang Liu: Providing Fair Recourse over Plausible Groups.  21753-21760"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Xiangyu Yin, Sihao Wu, Jiaxu Liu, Meng Fang, Xingyu Zhao, Xiaowei Huang, Wenjie Ruan: Representation-Based Robustness in Goal-Conditioned Reinforcement Learning.  21761-21769"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Hengrui Zhang, Youfang Lin, Shuo Shen, Sheng Han, Kai Lv: Enhancing Off-Policy Constrained Reinforcement Learning through Adaptive Ensemble C Estimation.  21770-21778"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Jiang Zhang, Qiong Wu, Yiming Xu, Cheng Cao, Zheng Du, Konstantinos Psounis: Efficient Toxic Content Detection by Bootstrapping and Distilling Large Language Models.  21779-21787"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Yanci Zhang, Han Yu: LR-XFL: Logical Reasoning-Based Explainable Federated Learning.  21788-21796"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Yunruo Zhang, Lujia Shen, Shanqing Guo, Shouling Ji: GaLileo: General Linear Relaxation Framework for Tightening Robustness Certification of Transformers.  21797-21805"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Puning Zhao, Fei Yu, Zhiguo Wan: A Huber Loss Minimization Approach to Byzantine Robust Federated Learning.  21806-21814"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Shanshan Zhao, Wenhai Cui, Bei Jiang, Linglong Kong, Xiaodong Yan: Responsible Bandit Learning via Privacy-Protected Mean-Volatility Utility.  21815-21822"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Yue Zhao, Congyi Li, Kai Chen: UMA: Facilitating Backdoor Scanning via Unlearning-Based Model Ablation.  21823-21831"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Guangtao Zheng, Mengdi Huai, Aidong Zhang: AdvST: Revisiting Data Augmentations for Single Domain Generalization.  21832-21840"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Li Zhong, Zilong Wang: Can LLM Replace Stack Overflow? A Study on Robustness and Reliability of Large Language Model Code Generation.  21841-21849"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Jiachen Zhou, Peizhuo Lv, Yibing Lan, Guozhu Meng, Kai Chen, Hualong Ma: DataElixir: Purifying Poisoned Dataset to Mitigate Backdoor Attacks via Diffusion Models.  21850-21858"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Pascal Zimmer, Sébastien Andreina, Giorgia Azzurra Marson, Ghassan Karame: Closing the Gap: Achieving Better Accuracy-Robustness Tradeoffs against Query-Based Attacks.  21859-21868"
"AAAI Technical Track on Safe, Robust and Responsible AI Track","Adam Zychowski, Andrew Perrault, Jacek Mandziuk: Coevolutionary Algorithm for Building Robust Decision Trees under Minimax Regret.  21869-21877"
AAAI Technical Track on AI for Social Impact Track,"Kshitiz, Sonu Shreshtha, Bikash Dutta, Muskan Dosi, Mayank Vatsa, Richa Singh, Saket Anand, Sudeep Sarkar, Sevaram Mali Parihar: BirdCollect: A Comprehensive Benchmark for Analyzing Dense Bird Flock Attributes.  21879-21887"
AAAI Technical Track on AI for Social Impact Track,"Gabriel Agostini, Emma Pierson, Nikhil Garg: A Bayesian Spatial Model to Correct Under-Reporting in Urban Crowdsourcing.  21888-21896"
AAAI Technical Track on AI for Social Impact Track,"Jatin Agrawal, Mukul Kumar, Avtansh Tiwari, Sachin Danisetty, Soma Dhavala, Nakul Jain, Prasaanth Balraj, Niket Singh, Siddhant Shingi, Jayakrishna Kurada, Raghuram Rao, S. Anand, Nishant Kumar: Automatic Interpretation of Line Probe Assay Test for Tuberculosis.  21897-21904"
AAAI Technical Track on AI for Social Impact Track,"Inaam Ashraf, Janine Strotherm, Luca Hermes, Barbara Hammer: Physics-Informed Graph Neural Networks for Water Distribution Systems.  21905-21913"
AAAI Technical Track on AI for Social Impact Track,"Thomas Bailie, Yun Sing Koh, Neelesh Rampal, Peter B. Gibson: Quantile-Regression-Ensemble: A Deep Learning Algorithm for Downscaling Extreme Precipitation.  21914-21922"
AAAI Technical Track on AI for Social Impact Track,"Marcel R. de Barros, Andressa Pinto, Andres Monroy, Felipe M. Moreno, Jefferson F. Coelho, Aldomar Pietro Silva, Caio Fabricio Deberaldini Netto, José Roberto Leite, Marlon S. Mathias, Eduardo Aoun Tannuri, Artur Jordão, Edson S. Gomi, Fábio G. Cozman, Marcelo Dottori, Anna Helena Reali Costa: Early Detection of Extreme Storm Tide Events Using Multimodal Data Processing.  21923-21931"
AAAI Technical Track on AI for Social Impact Track,"Cassidy K. Buhler, Hande Y. Benson: Decision-Making for Land Conservation: A Derivative-Free Optimization Framework with Nonlinear Inputs.  21932-21939"
AAAI Technical Track on AI for Social Impact Track,"Bingzhi Chen, Sisi Fu, Yishu Liu, Jiahui Pan, Guangming Lu, Zheng Zhang: CariesXrays: Enhancing Caries Detection in Hospital-Scale Panoramic Dental X-rays via Feature Pyramid Contrastive Learning.  21940-21948"
AAAI Technical Track on AI for Social Impact Track,"Weiye Chen, Yiqun Xie, Xiaowei Jia, Erhu He, Han Bao, Bang An, Xun Zhou: Referee-Meta-Learning for Fast Adaptation of Locational Fairness.  21949-21957"
AAAI Technical Track on AI for Social Impact Track,"Yuhan Chen, Nuwa Xi, Yanrui Du, Haochun Wang, Jianyu Chen, Sendong Zhao, Bing Qin: From Artificially Real to Real: Leveraging Pseudo Data from Large Language Models for Low-Resource Molecule Discovery.  21958-21966"
AAAI Technical Track on AI for Social Impact Track,"Zirong Chen, Xutong Sun, Yuanhe Li, Meiyi Ma: Auto311: A Confidence-Guided Automated System for Non-emergency Calls.  21967-21975"
AAAI Technical Track on AI for Social Impact Track,"Hyunmin Choi, Simon S. Woo, Hyoungshick Kim: Blind-Touch: Homomorphic Encryption-Based Distributed Neural Network Inference for Privacy-Preserving Fingerprint Authentication.  21976-21985"
AAAI Technical Track on AI for Social Impact Track,"Jong In Choi, Won Kyung Lee, Jae Hwan Lee, So Young Sohn: Identifying Guarantors of War Veterans Using Robust-SEAL: A Case of the Korean War.  21986-21994"
AAAI Technical Track on AI for Social Impact Track,"Yujin Choi, Jinseong Park, Hoki Kim, Jaewook Lee, Saerom Park: Fair Sampling in Diffusion Models through Switching Mechanism.  21995-22003"
AAAI Technical Track on AI for Social Impact Track,"A. Feder Cooper, Katherine Lee, Madiha Zahrah Choksi, Solon Barocas, Christopher De Sa, James Grimmelmann, Jon M. Kleinberg, Siddhartha Sen, Baobao Zhang: Arbitrariness and Social Prediction: The Confounding Role of Variance in Fair Classification.  22004-22012"
AAAI Technical Track on AI for Social Impact Track,"Saswat Das, Keyu Zhu, Christine Task, Pascal Van Hentenryck, Ferdinando Fioretto: Finding ε and δ of Traditional Disclosure Control Systems.  22013-22020"
AAAI Technical Track on AI for Social Impact Track,"Scott L. Fleming, Alejandro Lozano, William J. Haberkorn, Jenelle A. Jindal, Eduardo Pontes Reis, Rahul Thapa, Louis Blankemeier, Julian Z. Genkins, Ethan Steinberg, Ashwin Nayak, Birju S. Patel, Chia-Chun Chiang, Alison Callahan, Zepeng Huo, Sergios Gatidis, Scott J. Adams, Oluseyi Fayanju, Shreya J. Shah, Thomas Savage, Ethan Goh, Akshay S. Chaudhari, Nima Aghaeepour, Christopher D. Sharp, Michael A. Pfeffer, Percy Liang, Jonathan H. Chen, Keith E. Morse, Emma P. Brunskill, Jason A. Fries, Nigam H. Shah: MedAlign: A Clinician-Generated Dataset for Instruction Following with Electronic Medical Records.  22021-22030"
AAAI Technical Track on AI for Social Impact Track,"Akash Ghosh, Arkadeep Acharya, Raghav Jain, Sriparna Saha, Aman Chadha, Setu Sinha: CLIPSyntel: CLIP and LLM Synergy for Multimodal Question Summarization in Healthcare.  22031-22039"
AAAI Technical Track on AI for Social Impact Track,"Soumitra Ghosh, Gopendra Vikram Singh, Jashn Arora, Asif Ekbal: Benchmarking Cyber Harassment Dialogue Comprehension through Emotion-Informed Manifestations-Determinants Demarcation.  22040-22048"
AAAI Technical Track on AI for Social Impact Track,"Shadan Golestan, Omid Ardakanian, Pierre Boulanger: Grey-Box Bayesian Optimization for Sensor Placement in Assisted Living Environments.  22049-22057"
AAAI Technical Track on AI for Social Impact Track,"Xuan Gong, Shanglin Li, Yuxiang Bao, Barry Yao, Yawen Huang, Ziyan Wu, Baochang Zhang, Yefeng Zheng, David S. Doermann: Federated Learning via Input-Output Collaborative Distillation.  22058-22066"
AAAI Technical Track on AI for Social Impact Track,"Marc Grimson, Rafael Almeida, Qinru Shi, Yiwei Bai, Hector Angarita, Felipe Siqueira Pacheco, Rafael Schmitt, Alexander Flecker, Carla P. Gomes: Scaling Up Pareto Optimization for Tree Structures with Affine Transformations: Evaluating Hybrid Floating Solar-Hydropower Systems in the Amazon.  22067-22075"
AAAI Technical Track on AI for Social Impact Track,"Parian Haghighat, Denisa Gándara, Lulu Kang, Hadis Anahideh: Fair Multivariate Adaptive Regression Splines for Ensuring Equity and Transparency.  22076-22086"
AAAI Technical Track on AI for Social Impact Track,"Erhu He, Yiqun Xie, Alexander Sun, Jacob Zwart, Jie Yang, Zhenong Jin, Yang Wang, Hassan A. Karimi, Xiaowei Jia: Fair Graph Learning Using Constraint-Aware Priority Adjustment and Graph Masking in River Networks.  22087-22095"
AAAI Technical Track on AI for Social Impact Track,"Liam Hebert, Gaurav Sahu, Yuxuan Guo, Nanda Kishore Sreenivas, Lukasz Golab, Robin Cohen: Multi-Modal Discussion Transformer: Integrating Text, Images and Graph Transformers to Detect Hate Speech on Social Media.  22096-22104"
AAAI Technical Track on AI for Social Impact Track,"Beizhe Hu, Qiang Sheng, Juan Cao, Yuhui Shi, Yang Li, Danding Wang, Peng Qi: Bad Actor, Good Advisor: Exploring the Role of Large Language Models in Fake News Detection.  22105-22113"
AAAI Technical Track on AI for Social Impact Track,"Yaowei Hu, Yongkai Wu, Lu Zhang: Long-Term Fair Decision Making through Deep Generative Models.  22114-22122"
AAAI Technical Track on AI for Social Impact Track,"Tianyuan Huang, Zejia Wu, Jiajun Wu, Jackelyn Hwang, Ram Rajagopal: CityPulse: Fine-Grained Assessment of Urban Change with Street View Time Series.  22123-22131"
AAAI Technical Track on AI for Social Impact Track,"Xu Huang, Chuyao Luo, Bowen Zhang, Huiwei Lin, Xutao Li, Yunming Ye: iTrendRNN: An Interpretable Trend-Aware RNN for Meteorological Spatiotemporal Prediction.  22132-22140"
AAAI Technical Track on AI for Social Impact Track,"Sameer Jain, Sedrick Scott Keh, Shova Chettri, Karun Dewan, Pablo Izquierdo, Johanna Prussman, Pooja Shrestha, César Suárez, Zheyuan Ryan Shi, Lei Li, Fei Fang: Where It Really Matters: Few-Shot Environmental Conservation Media Monitoring for Low-Resource Languages.  22141-22149"
AAAI Technical Track on AI for Social Impact Track,"Doseok Jang, Larry Yan, Lucas Spangher, Costas J. Spanos: Active Reinforcement Learning for Robust Building Control.  22150-22158"
AAAI Technical Track on AI for Social Impact Track,"Taeuk Jang, Xiaoqian Wang, Heng Huang: Adversarial Fairness Network.  22159-22166"
AAAI Technical Track on AI for Social Impact Track,"Xinwei Ji, Xiaomin Chang, Wei Li, Albert Y. Zomaya: Unraveling Pain Levels: A Data-Uncertainty Guided Approach for Effective Pain Assessment.  22167-22175"
AAAI Technical Track on AI for Social Impact Track,"Ananya Joshi, Tina Townes, Nolan Gormley, Luke Neureiter, Roni Rosenfeld, Bryan Wilder: Outlier Ranking for Large-Scale Public Health Data.  22176-22184"
AAAI Technical Track on AI for Social Impact Track,"Opadele Kehinde, Ruth Abdul, Bose Afolabi, Parminder Vir, Corinne Namblard, Ayan Mukhopadhyay, Abiodun Adereni: Deploying ADVISER: Impact and Lessons from Using Artificial Intelligence for Child Vaccination Uptake in Nigeria.  22185-22192"
AAAI Technical Track on AI for Social Impact Track,"Astrid Klipfel, Yaël Frégier, Adlane Sayede, Zied Bouraoui: Vector Field Oriented Diffusion Model for Crystal Material Generation.  22193-22201"
AAAI Technical Track on AI for Social Impact Track,"Jordi Laguarta Soler, Thomas Friedel, Sherrie Wang: Combining Deep Learning and Street View Imagery to Map Smallholder Crop Types.  22202-22212"
AAAI Technical Track on AI for Social Impact Track,"Yansheng Li, Bo Dang, Wanchun Li, Yongjun Zhang: GLH-Water: A Large-Scale Dataset for Global Surface Water Detection in Large-Size Very-High-Resolution Satellite Imagery.  22213-22221"
AAAI Technical Track on AI for Social Impact Track,"Bo Lin, Shoshanna Saxe, Timothy C. Y. Chan: AutoLTS: Automating Cycling Stress Assessment via Contrastive Learning and Spatial Post-processing.  22222-22230"
AAAI Technical Track on AI for Social Impact Track,"Han Liu, Changya Li, Xiaotong Zhang, Feng Zhang, Wei Wang, Fenglong Ma, Hongyang Chen, Hong Yu, Xianchao Zhang: Depression Detection via Capsule Networks with Contrastive Learning.  22231-22239"
AAAI Technical Track on AI for Social Impact Track,"Lydia T. Liu, Solon Barocas, Jon M. Kleinberg, Karen Levy: On the Actionability of Outcome Prediction.  22240-22249"
AAAI Technical Track on AI for Social Impact Track,"Xiangrui Liu, Xiaoou Liu, Shan Du, Julian Cheng: Hear You Say You: An Efficient Framework for Marine Mammal Sounds' Classification.  22250-22257"
AAAI Technical Track on AI for Social Impact Track,"Zhi Liu, Sarah Rankin, Nikhil Garg: Identifying and Addressing Disparities in Public Libraries with Bayesian Latent Variable Modeling.  22258-22265"
AAAI Technical Track on AI for Social Impact Track,"Antoine Louis, Gijs van Dijck, Gerasimos Spanakis: Interpretable Long-Form Legal Question Answering with Retrieval-Augmented Large Language Models.  22266-22275"
